Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5220	-54.90063	-98.78504	43.88441	0.0011467	0.020571	0.0101016	0.00653569	0.0103427	0.00784786	0.00305946	0.00310082	0.0101381	0.0197079	0.00193343	0.0138082	0.0112052	0.00573512	0.00198365	0.0176159	0.00373046	0.00278098	0.00390026	0.0124277	0.00443607	0.000643139	0.0411104	0.00894325	0.00275246	0.00174127	0.0155786	0.00216295	0.0246187	0.00867532	0.0125336	0.0226716	0.0119892	0.000479006	0.0136169	0.240201	0.498775	0.804918	1.24236	2.00491	4.16318	1.031298	0.00337637	0.0605697	0.0297435	0.0192438	0.0304532	0.0231074	0.00900835	0.00913011	0.0298507	0.0580284	0.00569284	0.0406571	0.0329928	0.0168866	0.00584069	0.0518686	0.0109841	0.00818839	0.011484	0.0365925	0.0130617	0.00189367	0.121046	0.0263327	0.00810441	0.00512705	0.0458701	0.00636863	0.0724879	0.0255438	0.0369043	0.0667549	0.0353012	0.0014104	0.0400938	0.875169	0.124831	0.8751691	0.3396252
5256	-46.79266	-91.02644	44.23378	0.00166733	0.0246638	0.000600935	0.000575738	0.0130175	0.00639622	0.018683	0.00251764	0.00866716	0.00780878	0.0102231	0.00472001	0.0182133	0.0192894	0.0180326	0.0245128	0.00138047	0.00154749	0.00777313	0.00475796	0.00641394	0.0201328	0.0323537	0.0162291	0.0205745	0.00162748	0.00919585	0.0096375	0.0171112	0.019223	0.0178744	0.0354065	0.0151716	0.0152852	0.0047818	0.359864	0.607474	0.855982	1.16825	1.64616	2.77883	0.738997	0.00382356	0.0565597	0.00137808	0.0013203	0.029852	0.014668	0.0428443	0.00577352	0.0198758	0.0179073	0.0234439	0.0108241	0.0417672	0.044235	0.0413528	0.0562133	0.00316572	0.00354875	0.0178255	0.0109111	0.0147086	0.046169	0.0741944	0.0372171	0.0471821	0.00373218	0.0210882	0.022101	0.0392398	0.0440826	0.0409901	0.0811951	0.0347919	0.0350524	0.0109657	0.894979	0.105021	0.8949795	0.436067
5292	-48.80934	-92.91335	44.104	0.0102067	0.0421941	0.000422167	0.0223043	0.0270672	0.00963257	0.0165903	0.0203977	0.0160929	0.0102669	0.0377695	0.0177819	0.0205336	0.0292658	0.010554	0.00680859	0.00130496	0.00269072	0.0039159	0.0178122	0.0112736	0.0456272	0.0350814	0.0298912	0.0274533	0.013144	0.0116667	0.00363761	0.00959134	0.0272021	0.0209491	0.0500724	0.00532605	0.029331	0.0303665	0.318087	0.571993	0.84006	1.19039	1.74827	3.14379	0.8282247	0.0151384	0.0625816	0.000626151	0.0330813	0.0401456	0.0142869	0.0246065	0.0302536	0.0238687	0.0152277	0.0560191	0.0263738	0.0304551	0.0434065	0.0156535	0.0100984	0.00193549	0.00399083	0.005808	0.0264188	0.0167207	0.0676735	0.0520321	0.0443341	0.0407183	0.0194949	0.0173038	0.00539524	0.0142257	0.0403457	0.0310713	0.0742666	0.00789951	0.0435032	0.0450391	0.975541	0.0244595	0.9755405	0.6742254
5328	-52.01392	-96.40354	44.38962	0.0171932	0.0733202	0.010546	0.065651	0.00887579	0.0217292	0.00723422	0.0473973	0.00926983	0.0322536	0.0088374	0.0193418	0.0214798	0.0155902	0.0108162	0.0148225	0.0109516	0.00341734	0.0303179	0.0507605	0.0157527	0.0503879	0.0685721	0.0157524	0.043837	0.0131517	0.000858972	0.0378361	0.0241569	0.0210359	0.0645947	0.0431961	0.039507	0.00312164	0.0688227	0.66516	0.819673	0.939848	1.064	1.22	1.5034	0.2948155	0.01736	0.0740317	0.0106483	0.066288	0.00896192	0.0219401	0.00730442	0.0478572	0.00935978	0.0325666	0.00892316	0.0195294	0.0216883	0.0157415	0.0109211	0.0149663	0.0110579	0.00345051	0.0306121	0.0512531	0.0159056	0.0508769	0.0692375	0.0159053	0.0442624	0.0132793	0.000867307	0.0382033	0.0243914	0.02124	0.0652215	0.0436152	0.0398903	0.00315193	0.0694906	0.947151	0.0528492	0.9471508	0.9903894
5364	-48.05085	-92.55096	44.50011	0.0342847	0.0073817	0.00695066	0.0213387	0.00246558	0.00487672	0.00463197	0.00252413	0.00158686	0.0118959	0.00123357	0.0123363	0.0270862	0.102022	0.0242429	0.00117057	0.0121906	0.000955208	0.0110209	0.0022501	0.00491566	0.0116734	0.0218604	0.024912	0.0112076	0.00188808	0.000210482	0.0025812	0.0241419	0.00906796	0.0485733	0.00748073	0.0102152	0.00221598	0.0205177	0.513779	0.722678	0.903636	1.10664	1.38374	1.94636	0.4815369	0.0694154	0.0149455	0.0140728	0.043204	0.004992	0.00987376	0.00937822	0.00511055	0.00321288	0.0240853	0.00249758	0.0249771	0.0548407	0.20656	0.0490841	0.00237003	0.0246821	0.00193398	0.0223137	0.00455572	0.00995261	0.0236349	0.0442602	0.0504388	0.0226916	0.00382276	0.000426157	0.00522609	0.0488794	0.0183597	0.0983452	0.015146	0.0206825	0.00448665	0.0415416	0.931717	0.0682833	0.9317167	0.4939065
5400	-48.56661	-92.32003	43.75342	0.0013785	0.00840176	0.00186869	9.57237e-05	0.00703319	0.00781472	0.00723294	0.0106961	0.00221258	0.0188575	0.00129519	0.000187387	0.00317237	0.0253719	0.0150599	0.0102127	0.0112456	0.00454265	0.00565985	0.0238722	0.0306353	6.05257e-05	0.0186003	0.00753802	0.00812659	0.00289351	0.00292776	0.0223541	0.0016698	0.00238972	0.00717533	0.00954287	0.00407625	7.14767e-05	0.0111791	0.215044	0.472577	0.791483	1.26345	2.11606	4.6502	1.111292	0.00466573	0.028437	0.00632486	0.000323991	0.0238049	0.02645	0.0244809	0.0362024	0.00748881	0.0638258	0.00438376	0.00063424	0.0107373	0.0858749	0.0509725	0.0345664	0.0380622	0.0153753	0.0191566	0.0807988	0.10369	0.000204858	0.0629553	0.0255135	0.0275056	0.00979351	0.00990944	0.0756606	0.00565168	0.00808836	0.0242859	0.0322992	0.0137967	0.000241923	0.0378373	0.944433	0.0555671	0.9444329	0.2954519
5436	-47.67415	-91.5401	43.86595	0.00222383	0.0131849	0.000781264	0.0198398	0.00538637	0.00243357	0.00904239	0.00324532	0.00559189	0.0153049	0.011865	0.00352486	0.00597402	0.0292419	0.00583334	0.00935727	0.0338166	0.00416907	0.0125474	0.0153145	0.046456	0.00393758	0.00495288	0.00116703	0.02072	0.00180011	0.0028041	0.0447624	0.00302613	0.00211882	0.00534747	0.0103463	0.00356159	0.0705296	0.0590538	0.213785	0.471225	0.790775	1.26458	2.12213	4.6776	1.11554	0.00454527	0.0269486	0.00159682	0.0405505	0.0110092	0.00497395	0.0184817	0.0066331	0.0114292	0.0312816	0.0242509	0.00720445	0.0122103	0.0597674	0.0119227	0.0191253	0.0691176	0.00852114	0.0256455	0.0313012	0.0949512	0.008048	0.0101232	0.00238528	0.0423496	0.00367924	0.00573128	0.0914897	0.00618508	0.00433064	0.0109297	0.0211467	0.0072795	0.144155	0.1207	0.980767	0.0192333	0.9807667	0.4892622
5472	-52.69635	-97.50842	44.81207	0.00409093	0.0467259	0.00373558	0.00923688	0.02447	0.000947063	0.0003925	0.0176962	0.00170416	0.0667215	0.0254518	0.00363278	0.00485478	0.035049	0.0444077	0.0426907	0.0234542	0.0102868	0.0214941	0.0151968	0.0546228	0.017211	0.00722162	0.0023254	0.0275451	0.00234391	0.00100736	0.0250015	0.00607568	0.0235327	0.00956063	0.028499	0.0139679	0.0159637	0.0190497	0.836456	0.91659	0.973194	1.02754	1.091	1.19552	0.1291265	0.00623459	0.0712104	0.00569303	0.014077	0.0372923	0.00144333	0.000598171	0.0269691	0.00259714	0.101684	0.0387885	0.00553637	0.00739869	0.0534147	0.0676774	0.0650607	0.0357443	0.0156771	0.032757	0.02316	0.0832452	0.0262295	0.0110058	0.00354391	0.0419787	0.00357213	0.00153521	0.0381024	0.00925935	0.0358639	0.0145704	0.0434325	0.021287	0.0243287	0.0290318	0.787645	0.212355	0.7876446	0.6561674
5508	-51.90486	-96.48996	44.58511	0.0154349	0.045869	0.037093	0.0128093	0.0647498	0.00571808	0.0155927	0.00431829	0.0222472	0.0111486	0.0512485	0.000596579	0.00271949	0.0335697	0.0179426	0.0401706	0.0157551	0.00361741	0.0458249	0.0502596	0.00730653	0.0824828	0.0635041	0.0330184	0.00583405	0.0159495	0.031753	0.00185631	0.0199151	0.0410899	0.00765021	0.0053082	0.0147583	0.00937478	0.000929199	0.720033	0.851982	0.951252	1.05125	1.17373	1.38883	0.2374979	0.0184316	0.0547745	0.0442946	0.0152963	0.0773209	0.00682825	0.0186201	0.00515669	0.0265665	0.0133131	0.0611984	0.000712404	0.00324747	0.0400872	0.0214261	0.0479697	0.018814	0.00431973	0.0547218	0.0600175	0.00872509	0.0984968	0.0758334	0.0394289	0.00696674	0.0190461	0.0379178	0.00221671	0.0237817	0.0490675	0.0091355	0.00633879	0.0176236	0.0111949	0.0011096	0.950114	0.0498858	0.9501142	0.8374159
5544	-56.59333	-101.2076	44.61427	0.00345384	0.00382187	6.73668e-05	0.0274228	0.0279189	0.00119492	0.00494606	0.0101557	0.00270534	0.00646464	0.0136576	0.0175344	0.018377	0.0239436	0.0344541	0.00247463	0.00330199	0.00684419	0.0140635	0.0460378	0.0107966	0.0374879	0.00811561	0.0130668	0.00932155	0.0127596	0.00674967	0.00312444	0.00379858	0.0123357	0.0321892	0.0022429	0.0180313	0.00964027	0.0374789	0.601921	0.780694	0.92567	1.0803	1.28091	1.66135	0.3670511	0.00710696	0.00786427	0.000138621	0.056428	0.0574489	0.00245879	0.0101775	0.0208973	0.00556679	0.0133023	0.0281033	0.0360807	0.0378143	0.0492689	0.0708962	0.00509206	0.00679452	0.0140833	0.0289384	0.094732	0.0222162	0.077139	0.0166995	0.0268875	0.019181	0.0262555	0.0138888	0.00642916	0.00781634	0.0253831	0.0662357	0.00461522	0.037103	0.0198368	0.0771203	0.876401	0.123599	0.8764009	0.4859791
5580	-57.40022	-99.10493	41.70471	0.00110728	0.00861387	0.000198739	0.002447	0.00175768	0.000631768	0.000231018	0.000932098	1.47646e-06	0.00224298	0.000111873	0.00109878	0.00138778	0.00515791	0.00100272	0.00369726	0.000879003	0.00147133	0.00113248	0.00169613	0.00497563	0.0048491	0.000647081	0.00386367	0.00478788	0.00616506	0.00140393	0.00506338	0.00162732	0.000459783	0.0107619	0.00125787	0.00451862	0.00668706	4.95882e-05	0.0357705	0.197038	0.602438	1.65992	5.07516	27.956	2.408277	0.0119168	0.092705	0.00213889	0.0263354	0.0189167	0.00679927	0.00248629	0.0100315	1.58901e-05	0.0241396	0.00120401	0.0118254	0.0149357	0.0555109	0.0107916	0.039791	0.00946008	0.0158348	0.012188	0.0182542	0.0535492	0.0521874	0.00696407	0.0415819	0.0515285	0.0663501	0.0151095	0.0544935	0.0175137	0.00494832	0.115823	0.0135376	0.0486307	0.0719681	0.000533683	0.855324	0.144676	0.8553235	0.09291707
5616	-44.33824	-88.94858	44.61035	0.00138717	0.0185972	0.00111881	0.00687762	0.0262794	0.0101996	0.00037087	0.00160453	0.000540512	0.0150172	0.00119374	0.000447428	0.0207651	0.0777412	0.0147137	0.00806041	0.0033484	0.020148	0.00163099	0.00207945	0.00997969	0.00532787	0.0195945	0.0372738	0.0479528	0.0172724	0.011665	1.18621e-05	0.0176362	0.00198011	0.00749552	0.0404094	0.0240069	0.0203915	0.0032197	0.598353	0.778434	0.924833	1.08128	1.28463	1.67125	0.3713498	0.00279482	0.0374688	0.00225412	0.0138567	0.0529466	0.0205496	0.000747211	0.00323272	0.001089	0.030256	0.00240509	0.000901458	0.0418367	0.156629	0.0296444	0.0162397	0.00674621	0.0405933	0.00328605	0.00418958	0.0201066	0.0107343	0.0394781	0.0750975	0.0966131	0.0347996	0.0235021	2.38993e-05	0.0355326	0.00398944	0.0151016	0.0814149	0.0483679	0.0410839	0.0064869	0.778826	0.221174	0.7788263	0.4963386
5652	-44.9208	-89.6315	44.7107	0.0106073	0.0168804	0.00270935	0.0128901	0.0346502	0.000164299	0.00769476	0.00145915	0.000143019	0.00384771	0.0236966	0.00319429	0.00161768	0.0738525	0.00403184	0.0023107	0.00881834	0.00830614	0.0147979	0.0241474	0.027268	0.00171325	0.00750279	0.00932552	0.0117674	0.00499286	0.00251591	0.0250431	0.00457672	0.000307131	0.0287567	0.00777473	0.0133119	0.015586	0.0558208	0.688953	0.833844	0.944887	1.05833	1.19927	1.45148	0.2694025	0.0224691	0.0357574	0.00573915	0.0273048	0.0733986	0.000348031	0.0162996	0.00309088	0.000302953	0.00815049	0.0501958	0.00676637	0.00342669	0.15644	0.00854053	0.0048947	0.0186796	0.0175947	0.031346	0.0511509	0.057761	0.00362913	0.015893	0.019754	0.0249266	0.0105762	0.00532938	0.0530482	0.00969475	0.000650588	0.0609145	0.016469	0.0281983	0.0330155	0.118244	0.713953	0.286047	0.7139526	0.4720826
5688	-51.82423	-96.66916	44.84493	0.0490906	0.00716675	0.016033	0.0295139	0.0086574	0.0367367	0.0107271	0.0546603	0.00867844	0.0120556	0.0091992	0.0102442	0.0151655	0.061643	0.0448714	0.00303061	0.0252086	0.00639994	0.0230615	0.00594751	0.0188366	0.0204335	0.0205066	0.0112034	0.0308181	0.0613004	0.0210718	0.0615244	0.0217076	0.0139804	0.0495165	0.00907187	0.00520584	0.00470967	0.00431465	0.982816	0.991582	0.997366	1.00264	1.00849	1.01748	0.01253305	0.0619601	0.00904559	0.0202363	0.0372513	0.010927	0.0463675	0.0135393	0.06899	0.0109536	0.0152161	0.0116109	0.0129298	0.0191413	0.0778034	0.0566349	0.00382511	0.0318172	0.00807776	0.0291073	0.0075067	0.0237748	0.0257904	0.0258827	0.0141404	0.0388973	0.0773709	0.026596	0.0776537	0.0273985	0.0176455	0.0624977	0.0114502	0.0065706	0.00594436	0.00544578	0.471001	0.528999	0.4710013	0.7922924
5724	-46.25855	-91.05211	44.79356	0.00663689	0.046215	0.000835423	0.0214815	0.00521456	0.0192436	0.0157058	0.0277427	9.58465e-05	0.0230735	0.00956517	0.0162472	0.0254536	0.0673079	0.0226593	0.00239255	0.00754003	0.00123739	0.0456547	0.0431861	0.0920328	0.00104033	0.0282451	0.023338	0.000454763	0.0148998	0.024641	0.0292559	0.0261093	0.0157754	0.0221297	0.0219045	0.000244856	0.00723636	0.0416355	0.883822	0.941547	0.981384	1.01897	1.06208	1.13145	0.08929877	0.00877394	0.061096	0.00110443	0.0283984	0.00689363	0.02544	0.020763	0.0366757	0.000126709	0.0305031	0.0126451	0.0214787	0.0336496	0.0889807	0.0299555	0.00316294	0.00996789	0.00163582	0.0603554	0.0570918	0.121667	0.00137531	0.0373399	0.0308528	0.000601195	0.0196975	0.0325753	0.0386762	0.0345164	0.0208549	0.0292553	0.0289577	0.000323699	0.00956644	0.055042	0.992696	0.0073042	0.9926958	0.756432
5760	-44.34804	-89.1131	44.76506	0.00791616	0.00923512	0.0044404	0.00211385	0.0189504	0.00853052	0.0161503	0.0112613	0.000964585	0.00461983	0.0134494	0.00930345	0.00948896	0.0546179	0.00189006	0.00421271	0.0113	0.00502666	0.0275433	0.0236166	0.0384092	0.00171301	0.0478115	0.0469335	0.000108941	0.0174415	0.0138092	0.0105545	0.0131257	0.00557888	0.00989271	0.0194289	0.0012616	0.0112687	0.0236166	0.741143	0.864074	0.955444	1.04663	1.15731	1.34927	0.2166037	0.0156574	0.0182662	0.00878268	0.004181	0.037482	0.0168725	0.0319437	0.0222738	0.00190785	0.00913757	0.0266016	0.0184013	0.0187682	0.108029	0.00373836	0.00833232	0.0223503	0.00994225	0.054478	0.0467113	0.0759697	0.00338817	0.0945665	0.0928299	0.000215474	0.0344976	0.0273133	0.0208757	0.0259613	0.0110345	0.0195668	0.0384285	0.00249533	0.0222885	0.0467114	0.992356	0.00764428	0.9923557	0.5055862
5796	-54.52897	-99.38346	44.85449	0.0343538	0.0131111	0.0138879	0.00235246	0.0122773	0.00553346	0.0211117	0.00288289	0.00749724	0.057022	0.00953725	0.00360909	0.0112262	0.0205614	0.0170279	0.000268724	0.0112861	0.029919	0.000115699	0.0118251	0.0214346	0.000170262	0.0383593	0.0232218	0.00477401	0.0269028	0.00958293	0.0278636	0.0136074	0.0491507	0.00921891	0.00861707	0.0203623	0.0146355	0.0158652	0.84888	0.923205	0.97538	1.02524	1.08318	1.17802	0.1184655	0.0603574	0.0230353	0.0244001	0.00413312	0.0215704	0.00972194	0.0370918	0.00506505	0.0131722	0.100184	0.0167563	0.00634094	0.0197237	0.0361251	0.029917	0.000472131	0.0198289	0.0525658	0.000203275	0.020776	0.0376593	0.00029914	0.0673948	0.0407993	0.00838763	0.0472664	0.0168366	0.0489547	0.0239074	0.0863546	0.016197	0.0151396	0.0357752	0.0257136	0.0278742	0.867648	0.132352	0.8676478	0.5691726
5832	-54.5814	-99.40593	44.82453	0.0785399	0.0327276	0.00135934	0.0232753	0.00864136	0.00150516	0.0697137	0.0119761	0.00944841	0.000289939	0.0140799	0.0192824	0.0120901	0.0393738	0.0143739	0.00781577	0.0271823	0.0128136	0.00525173	0.0123802	0.0126061	0.00446665	0.0068691	0.00621257	0.055399	0.00690121	0.00816404	0.0343025	0.0200011	0.0837066	0.0422265	0.00287094	0.00882215	0.0247027	0.0394805	0.924598	0.962487	0.988142	1.012	1.03897	1.08155	0.05668615	0.103498	0.0431277	0.00179131	0.0306717	0.0113874	0.00198347	0.0918673	0.0157819	0.0124509	0.000382075	0.0185542	0.0254099	0.0159321	0.051886	0.0189416	0.0102995	0.0358203	0.0168855	0.00692062	0.0163143	0.0166121	0.00588607	0.00905196	0.0081868	0.0730037	0.00909428	0.0107584	0.0452031	0.026357	0.110307	0.0556452	0.00378326	0.0116257	0.0325527	0.0520266	0.611341	0.388659	0.611341	0.758852
5868	-53.03872	-97.49039	44.45167	0.00811917	0.0092105	0.00383279	0.00992829	0.022724	0.00423947	0.0361691	0.0180682	0.0018165	0.0251875	0.0123847	0.0274621	0.00515482	0.0260479	0.0117341	0.023597	0.0259348	0.0260597	0.049487	0.00804637	0.0754735	0.00354258	0.0128675	0.0165228	0.0208381	0.0184997	0.0857933	0.0489073	0.0139579	0.0626996	0.0057689	0.0308516	0.0372504	0.00633873	0.0351855	0.593607	0.775416	0.923713	1.08259	1.28963	1.68462	0.3771073	0.00978566	0.011101	0.00461948	0.0119661	0.0273881	0.00510963	0.0435929	0.0217768	0.00218934	0.0303573	0.0149267	0.0330988	0.00621287	0.0313943	0.0141426	0.0284403	0.031258	0.0314085	0.0596444	0.00969791	0.0909647	0.00426971	0.0155086	0.0199142	0.0251151	0.0222969	0.103403	0.0589457	0.0168228	0.0755688	0.00695299	0.037184	0.0448961	0.00763977	0.0424074	0.887827	0.112173	0.887827	0.8297015
5904	-50.45538	-95.24478	44.7894	0.00495368	0.051937	0.00518024	0.0182262	0.0291425	0.00446057	0.0301965	0.0105446	0.000903179	0.025723	0.000999058	0.0270527	0.0102777	0.0133758	0.0030228	0.00226758	0.00604474	0.006747	0.00685999	0.0324852	0.00251023	0.0696579	0.0322173	0.0105563	0.00723155	0.0128131	0.0299358	0.0185838	0.00176291	0.00722542	0.00281224	0.00816059	0.010486	0.00945009	0.00726755	0.767368	0.878853	0.960512	1.04111	1.13785	1.30316	0.1914602	0.00950674	0.0996735	0.00994153	0.0349784	0.055928	0.00856038	0.0579509	0.0202364	0.00173331	0.0493657	0.00191732	0.0519176	0.0197241	0.0256698	0.00580113	0.00435176	0.0116006	0.0129483	0.0131652	0.0623432	0.00481744	0.133682	0.061829	0.0202589	0.0138782	0.02459	0.0574506	0.0356645	0.00338325	0.0138665	0.00539703	0.0156612	0.020124	0.0181359	0.0139473	0.94208	0.0579199	0.9420801	0.5210709
5940	-54.13256	-98.57488	44.44232	0.00360559	0.0288869	0.00651744	0.0183859	0.0334115	0.00932577	0.019293	0.0192187	0.0073728	0.0242181	0.0121879	0.00473926	0.0128345	0.0205459	0.00452668	0.0138944	0.0229803	0.00178023	0.00420376	0.0273162	0.0113422	0.0824879	0.00197979	0.00259695	0.00986528	0.021342	0.0155868	0.0614617	0.0207208	0.00262875	0.0081325	0.019943	0.00879558	0.00455485	0.0927214	0.502681	0.715022	0.900638	1.11032	1.39856	1.98933	0.4973261	0.00546795	0.0438075	0.00988383	0.0278826	0.0506693	0.0141427	0.0292582	0.0291455	0.011181	0.0367273	0.0184832	0.00718718	0.0194638	0.0311582	0.0068648	0.0210712	0.0348501	0.00269976	0.00637509	0.0414256	0.0172007	0.125095	0.00300239	0.00393832	0.0149609	0.0323656	0.0236377	0.093208	0.0314235	0.00398656	0.0123331	0.030244	0.0133387	0.00690752	0.140614	0.848512	0.151488	0.8485121	0.6594044
5976	-48.23267	-93.10282	44.87015	0.0100473	0.0125746	0.0169585	0.0172978	0.021983	0.0192469	0.0107649	0.00451612	0.00679757	0.0970772	0.000564742	0.00779368	0.0119201	0.0274275	0.00474936	0.0277307	0.0358618	0.0122969	0.0146249	0.00824952	0.00555066	0.0238471	0.00201889	0.0494802	0.0272899	0.038634	0.0017987	0.00725113	0.00595216	0.0175306	0.0132065	0.00470858	0.0274754	0.0154382	0.0146627	0.888624	0.944038	0.982194	1.01813	1.05928	1.12534	0.08538108	0.0161188	0.0201733	0.0272063	0.0277508	0.0352671	0.0308776	0.0172701	0.00724517	0.0109053	0.15574	0.000906011	0.0125033	0.0191232	0.0440018	0.00761936	0.0444881	0.0575329	0.0197277	0.0234627	0.0132346	0.00890488	0.0382578	0.00323889	0.0793807	0.043781	0.0619802	0.00288563	0.0116329	0.009549	0.0281243	0.0211871	0.00755394	0.0440786	0.0247674	0.0235232	0.968018	0.0319822	0.9680178	0.623328
6012	-57.66391	-100.5359	42.87196	0.0015408	0.0036459	0.00378831	0.000385099	0.00233042	5.43387e-05	0.00725095	0.0106322	0.00127294	0.0147845	0.000876326	0.00115226	0.00245359	0.00342805	0.00422035	0.0013803	0.00285989	0.00326535	0.0021884	0.000838998	0.0126967	0.00239391	0.00765256	0.005911	0.00755998	0.00646897	0.00202181	0.00741908	0.00295446	0.0079262	0.00111724	0.00661769	0.00502701	0.00149048	0.000198338	0.111563	0.343142	0.716269	1.39612	2.91424	8.96351	1.585807	0.0105676	0.0250054	0.0259822	0.0026412	0.0159832	0.000372682	0.0497307	0.0729212	0.00873047	0.101399	0.00601029	0.00790276	0.016828	0.0235113	0.0289453	0.00946677	0.0196145	0.0223954	0.0150091	0.00575427	0.0870802	0.0164186	0.0524851	0.0405406	0.0518501	0.0443675	0.0138666	0.0508838	0.0202632	0.0543619	0.0076626	0.0453875	0.0344778	0.0102225	0.0013603	0.781923	0.218077	0.7819227	0.1458043
6048	-52.88429	-97.078	44.19371	0.00595756	0.0079255	0.00592128	0.0030579	0.029126	0.000327393	0.0385892	0.0651442	0.000597491	0.0419915	0.00215313	0.000831658	0.0135951	0.0542481	0.0266626	0.0182316	0.0138152	0.00624688	0.00406798	0.0536654	0.0200008	0.0144929	0.00358574	0.0458178	0.0163041	0.0405835	0.00930961	0.0290619	0.0376689	0.0167293	0.00594172	0.000665257	0.0649008	0.00712045	0.000454528	0.368566	0.614594	0.859099	1.16401	1.62709	2.71322	0.7217213	0.00845292	0.0112451	0.00840144	0.00433872	0.0413257	0.000464523	0.0547525	0.0924303	0.000847754	0.05958	0.00305498	0.00118	0.0192895	0.0769702	0.0378303	0.025868	0.0196017	0.00886342	0.00577188	0.0761436	0.0283783	0.0205633	0.00508765	0.0650089	0.0231332	0.0575822	0.013209	0.0412346	0.0534467	0.0237364	0.00843045	0.000943905	0.0920849	0.0101029	0.00064491	0.785817	0.214183	0.7858175	0.7047929
6084	-46.23974	-91.06908	44.82934	0.00682902	0.0345595	0.0110497	0.0155455	0.0392685	0.00302158	0.00106844	0.0199329	0.0259392	0.027349	0.00724011	0.0223748	0.00789783	0.0224222	0.00711448	0.00318345	0.0321564	0.0283308	0.0235769	0.0218469	0.0338297	0.01537	0.0581603	0.00957598	0.0136159	0.0427307	0.0411621	0.000784144	0.00936993	0.00693005	0.000229759	0.00524426	0.00974833	0.0316444	0.0140357	0.854982	0.926436	0.976443	1.02413	1.07941	1.16961	0.1132864	0.0104557	0.052913	0.0169179	0.0238012	0.0601228	0.00462625	0.00163585	0.0305186	0.0397146	0.0418732	0.0110851	0.0342574	0.0120921	0.0343299	0.0108928	0.00487409	0.0492337	0.0433765	0.0360979	0.0334491	0.0517956	0.0235325	0.0890474	0.0146615	0.0208469	0.0654236	0.063022	0.00120058	0.014346	0.0106104	0.000351776	0.00802933	0.0149254	0.0484498	0.0214896	0.931626	0.0683744	0.9316256	0.6531383
6120	-51.6492	-95.46445	43.81526	0.0126484	0.0394375	0.00276357	0.0317552	0.0067129	0.00938728	0.00525917	0.0169367	0.00109677	0.0298752	0.00484044	0.00522501	0.0072829	0.0777582	0.0196124	0.00342029	0.00498105	0.0264314	0.000506308	0.034846	0.0487158	0.0146734	0.00351236	0.0503332	0.0316562	0.0202056	0.104039	0.00932711	0.0269417	0.0335425	0.00750388	0.0179755	0.00695809	0.0288608	0.0272994	0.231936	0.49033	0.800641	1.249	2.03944	4.31154	1.056617	0.0163771	0.0510635	0.00357826	0.0411166	0.00869184	0.0121546	0.00680956	0.0219296	0.0014201	0.0386823	0.00626738	0.00676533	0.00942987	0.100681	0.0253941	0.00442858	0.00644945	0.0342232	0.000655567	0.0451185	0.0630771	0.018999	0.00454779	0.0651713	0.0409884	0.0261622	0.13471	0.0120767	0.034884	0.0434307	0.009716	0.0232746	0.00900932	0.0373689	0.0353472	0.716697	0.283303	0.7166974	0.7723217
